날짜,GK_ID,피슈팅,선방
2026-04-14,802163587,4,2
2026-04-14,827051539,5,3
2026-04-14,853212432,4,1
2026-04-14,827051539,6,5
2026-04-14,827051539,8,6
2026-04-14,253230869,3,2
2026-04-13,827051539,3,2
2026-04-13,818167495,0,0
2026-04-13,246186569,3,2
2026-04-13,827051539,2,1
2026-04-13,827051539,3,2
2026-04-13,828212831,5,4
2026-04-13,827051539,4,3
2026-04-13,201167948,3,0
2026-04-14,828215698,1,0
2026-04-14,289051539,17,5
2026-04-14,216200389,3,1
2026-04-14,289051539,8,3
2026-04-14,289051539,9,3
2026-04-14,825192119,1,0
2026-04-14,289051539,8,4
2026-04-14,806212432,7,4
2026-04-13,840188943,5,2
2026-04-13,289051539,5,5
2026-04-13,206186153,4,2
2026-04-13,289051539,12,5
2026-04-13,201051539,5,0
2026-04-13,289051539,3,0
2026-04-11,289051539,3,1
2026-04-11,283230869,6,3
2026-04-11,517200389,5,1
2026-04-11,289051539,5,3
2026-04-15,256167495,3,0
2026-04-15,300259532,12,8
2026-04-15,300259532,1,1
2026-04-15,217212831,4,0
2026-04-13,251001179,5,5
2026-04-13,216192448,2,0
2026-04-13,216192448,3,0
2026-04-13,834192119,10,5
2026-04-13,828202811,7,5
2026-04-13,216192448,5,1
2026-04-13,216192448,1,0
2026-04-13,853212432,0,0
2026-04-13,216192448,1,0
2026-04-13,300228789,5,0
2026-04-13,300167495,6,1
2026-04-13,216192448,2,1
2026-04-13,283230869,5,1
2026-04-13,216192448,8,6
2026-04-13,856203841,5,3
2026-04-13,216192448,4,0
2026-04-13,256186153,5,1
2026-04-13,216192448,1,1
2026-04-15,233192119,6,4
2026-04-15,268005479,8,2
2026-04-15,233192119,7,3
2026-04-15,256199987,7,4
2026-04-15,856240091,3,0
2026-04-15,233192119,3,0
2026-04-14,300186153,6,3
2026-04-14,233192119,5,2
2026-04-14,233192119,4,2
2026-04-14,517227127,7,3
2026-04-14,233192119,7,2
2026-04-14,201193080,4,0
2026-04-14,233192119,9,1
2026-04-14,300167495,5,2
2026-04-14,206177683,9,1
2026-04-14,233192119,3,0
2026-04-14,233192119,4,4
2026-04-14,233192119,6,4
2026-04-15,501230621,1,0
2026-04-15,252167948,8,4
2026-04-15,501230621,4,3
2026-04-15,289051539,4,2
2026-04-15,501230621,1,1
2026-04-15,845233267,4,1
2026-04-15,501230621,1,1
2026-04-15,300228413,8,3
2026-04-15,501230621,6,1
2026-04-15,852186153,6,1
2026-04-15,501230621,7,4
2026-04-15,283211101,6,4
2026-04-15,207000001,4,2
2026-04-15,501230621,3,1
2026-04-15,501230621,5,1
2026-04-15,289167948,4,2
2026-04-15,802182494,0,0
2026-04-15,501230621,12,9
2026-04-15,501230621,6,2
2026-04-15,251192119,3,2
2026-04-14,828192448,5,0
2026-04-14,834215698,14,6
2026-04-14,234051539,11,0
2026-04-14,828192448,2,2
2026-04-14,828192448,5,1
2026-04-14,251051539,3,1
2026-04-14,828192448,2,1
2026-04-14,846193080,4,1
2026-04-14,828192448,3,2
2026-04-14,300214680,3,0
2026-04-14,828192448,8,4
2026-04-14,289051539,3,2
2026-04-13,828192448,3,2
2026-04-13,802200389,13,6
2026-04-13,300212831,1,0
2026-04-13,828192448,6,2
2026-04-13,828192448,1,1
2026-04-13,828202811,6,2
2026-04-14,233192119,4,1
2026-04-14,270233934,3,2
2026-04-14,233192119,1,1
2026-04-14,233192119,6,1
2026-04-14,233192119,2,1
2026-04-14,270233934,6,4
2026-04-14,233192119,5,1
2026-04-14,829235073,6,3
2026-04-14,233192119,10,3
2026-04-14,826200389,3,2
2026-04-13,280210257,4,1
2026-04-13,253192119,5,3
2026-04-14,300202811,8,4
2026-04-14,206200389,7,3
2026-04-14,206200389,6,2
2026-04-14,845233267,7,5
2026-04-14,828215698,11,5
2026-04-14,206200389,8,5
2026-04-10,324024630,6,4
2026-04-10,206200389,6,1
2026-04-09,206200389,4,3
2026-04-09,270233267,5,1
2026-04-09,206163587,6,0
2026-04-09,206200389,4,2
2026-04-08,517167495,2,0
2026-04-08,206200389,5,5
2026-04-08,246190778,2,1
2026-04-08,206200389,3,0
2026-04-15,280212831,4,2
2026-04-15,206005479,5,2
2026-04-15,252051539,6,2
2026-04-15,206005479,3,1
2026-04-15,206005479,3,0
2026-04-15,251150724,2,2
2026-04-15,856203841,5,2
2026-04-15,206005479,2,1
2026-04-14,206005479,4,2
2026-04-14,265225116,6,1
2026-04-14,206005479,6,0
2026-04-14,246199987,2,0
2026-04-14,848051539,5,0
2026-04-14,206005479,1,1
2026-04-14,206005479,5,2
2026-04-14,844259532,4,1
2026-04-14,251178005,0,0
2026-04-14,206005479,4,2
2026-04-14,206024630,5,3
2026-04-14,324208104,7,2
2026-04-14,206024630,5,2
2026-04-14,828215698,8,7
2026-04-14,206024630,4,2
2026-04-14,253192119,7,4
2026-04-14,206024630,1,0
2026-04-14,300199987,7,4
2026-04-14,206024630,4,1
2026-04-14,828209981,4,1
2026-04-14,206024630,10,4
2026-04-14,300206585,4,1
2026-04-14,206024630,3,0
2026-04-14,825210257,6,4
2026-04-14,206024630,2,2
2026-04-14,270233934,5,1
2026-04-14,206024630,1,0
2026-04-14,300234102,7,5
2026-04-14,101001179,7,3
2026-04-14,237210257,5,1
2026-04-14,101001179,4,2
2026-04-14,828200389,1,0
2026-04-14,256199987,4,3
2026-04-14,101001179,3,0
2026-04-14,101001179,0,0
2026-04-14,277238570,1,0
2026-04-14,324024630,3,1
2026-04-14,825234642,5,2
2026-04-14,834230621,5,3
2026-04-14,825234642,4,1
2026-04-14,825234642,7,3
2026-04-14,834210257,6,2
2026-04-14,825234642,11,6
2026-04-14,283230621,5,1
2026-04-14,825234642,6,3
2026-04-14,300192119,5,1
2026-04-14,825234642,3,1
2026-04-14,264230621,3,2
2026-04-14,206024630,3,1
2026-04-14,825234642,8,7
2026-04-14,825234642,7,4
2026-04-14,300263063,5,1
2026-04-14,825234642,3,1
2026-04-14,848225116,7,4
2026-04-15,206024630,2,1
2026-04-15,206177683,4,0
2026-04-15,206024630,3,0
2026-04-15,291220901,1,1
2026-04-15,206024630,6,2
2026-04-15,206024630,4,1
2026-04-15,206024630,0,0
2026-04-15,284216065,4,1
2026-04-15,206024630,5,3
2026-04-15,237210257,9,5
2026-04-15,206024630,4,3
2026-04-15,829235073,3,0
2026-04-15,206024630,11,8
2026-04-15,810246139,2,1
2026-04-15,206024630,11,8
2026-04-15,836230621,3,2
2026-04-14,206024630,5,2
2026-04-14,206024630,3,2
2026-04-14,206024630,3,1
2026-04-14,284001179,2,1
2026-04-14,300203841,4,2
2026-04-14,517233306,7,2
2026-04-14,517233306,3,1
2026-04-14,846193080,0,0
2026-04-14,517233306,4,1
2026-04-14,206193080,5,0
2026-04-13,251051539,5,4
2026-04-13,517233306,3,2
2026-04-13,256210257,2,0
2026-04-13,517233306,3,2
2026-04-13,853212432,5,1
2026-04-13,517233306,6,0
2026-04-15,283224251,3,1
2026-04-15,251002147,7,2
2026-04-14,283224251,1,0
2026-04-14,829235073,4,1
2026-04-14,283224251,4,2
2026-04-14,829199987,7,4
2026-04-14,101000488,8,3
2026-04-14,283224251,6,3
2026-04-14,834230621,4,1
2026-04-14,283224251,1,1
2026-04-15,206212831,6,3
2026-04-15,300192119,5,5
2026-04-15,206215316,4,2
2026-04-15,300192119,5,2
2026-04-15,300192119,4,1
2026-04-15,828212831,2,2
2026-04-15,300192119,4,1
2026-04-15,834230621,5,3
2026-04-15,237210257,4,1
2026-04-15,300192119,6,3
2026-04-15,515212831,5,2
2026-04-15,300192119,4,1
2026-04-15,300192119,4,1
2026-04-15,517200389,5,4
2026-04-15,300192119,4,0
2026-04-15,300186153,1,1
2026-04-14,300192119,3,1
2026-04-14,291220901,3,0
2026-04-14,206206585,5,2
2026-04-14,291262621,2,0
2026-04-14,300235840,6,3
2026-04-14,206206585,2,0
2026-04-14,206206585,2,0
2026-04-14,834220901,4,2
2026-04-14,206206585,3,0
2026-04-14,829204883,2,0
2026-04-14,206206585,1,1
2026-04-14,216192448,7,2
2026-04-14,324024630,3,2
2026-04-14,206206585,7,3
2026-04-14,300167948,2,1
2026-04-14,206206585,5,3
2026-04-14,836001179,3,1
2026-04-14,206206585,4,1
2026-04-14,206206585,3,3
2026-04-14,300186569,3,1
2026-04-15,828215698,5,4
2026-04-15,217212831,6,2
2026-04-15,845233267,4,1
2026-04-15,828215698,7,3
2026-04-15,853232065,1,0
2026-04-15,828215698,2,2
2026-04-14,828202811,6,3
2026-04-14,206193080,4,2
2026-04-14,828202811,3,1
2026-04-14,206024630,0,0
2026-04-14,828202811,6,3
2026-04-14,246186569,9,5
2026-04-14,300233267,6,2
2026-04-14,828202811,3,2
2026-04-14,828202811,7,4
2026-04-14,237210257,8,2
2026-04-14,828202811,8,5
2026-04-14,810235073,1,0
2026-04-14,280206585,7,4
2026-04-14,828202811,2,1
2026-04-14,828202811,0,0
2026-04-14,806212432,8,3
2026-04-15,289005479,4,1
2026-04-15,206024630,5,1
2026-04-15,289005479,10,5
2026-04-15,254048940,2,1
2026-04-15,289005479,5,3
2026-04-15,324024630,4,1
2026-04-15,517224987,4,2
2026-04-15,289005479,0,0
2026-04-15,231024630,2,2
2026-04-15,289005479,8,6
2026-04-15,289005479,8,4
2026-04-15,206200389,5,2
2026-04-15,289005479,2,1
2026-04-15,834252154,3,0
2026-04-15,856203841,8,6
2026-04-15,289005479,7,2
2026-04-15,289005479,5,3
2026-04-15,503234102,4,1
2026-04-14,300263880,6,1
2026-04-14,851204935,4,1
2026-04-14,300219836,6,1
2026-04-14,851204935,2,2
2026-04-14,834210257,6,2
2026-04-14,851204935,0,0
2026-04-14,206210257,0,0
2026-04-14,851204935,2,0
2026-04-14,851204935,3,0
2026-04-14,206177683,9,3
2026-04-14,206212831,10,4
2026-04-14,851204935,5,2
2026-04-14,300192448,5,4
2026-04-14,851204935,6,2
2026-04-14,851204935,0,0
2026-04-14,852198009,2,0
2026-04-14,246186569,5,2
2026-04-14,851204935,2,1
2026-04-15,252051539,3,2
2026-04-15,265234102,3,2
2026-04-14,300230621,2,1
2026-04-14,252051539,6,4
2026-04-14,252051539,4,2
2026-04-14,802167495,5,2
2026-04-14,234199987,7,5
2026-04-14,252051539,4,1
2026-04-14,252051539,5,4
2026-04-14,517230872,5,4
2026-04-14,265192119,6,3
2026-04-14,252051539,5,1
2026-04-14,252051539,1,1
2026-04-14,283167495,5,0
2026-04-14,246199987,5,0
2026-04-14,252051539,7,3
2026-04-14,517204935,3,1
2026-04-14,834167495,4,1
2026-04-14,517204935,2,1
2026-04-14,834230621,5,1
2026-04-14,517204935,2,2
2026-04-14,804262621,5,2
2026-04-14,517204935,2,1
2026-04-14,216230621,1,1
2026-04-14,517204935,2,0
2026-04-14,207051539,5,2
2026-04-14,517204935,5,4
2026-04-14,217203042,1,1
2026-04-14,517204935,4,1
2026-04-14,280230621,3,0
2026-04-14,517204935,7,2
2026-04-14,291262621,2,1
2026-04-14,270234577,0,0
2026-04-14,517204935,7,3
2026-04-14,300190941,3,2
2026-04-14,836230621,5,0
2026-04-14,300190941,2,1
2026-04-14,216230621,4,0
2026-04-14,300190941,6,2
2026-04-14,237199987,6,3
2026-04-14,265192119,1,0
2026-04-14,513235073,5,2
2026-04-14,513235073,4,2
2026-04-14,206024630,2,1
2026-04-14,513235073,2,0
2026-04-14,251192119,5,0
2026-04-14,513235073,0,0
2026-04-14,851220901,2,0
2026-04-14,284001179,1,1
2026-04-14,513235073,5,2
2026-04-14,291220901,3,1
2026-04-14,513235073,1,1
2026-04-14,513235073,2,1
2026-04-14,265234102,7,4
2026-04-13,513235073,2,2
2026-04-13,834167495,6,4
2026-04-13,513235073,3,1
2026-04-13,256186569,4,3
2026-04-14,828230621,4,1
2026-04-14,517259532,5,2
2026-04-14,237199987,11,6
2026-04-14,517259532,5,1
2026-04-14,848252154,8,2
2026-04-14,517259532,10,4
2026-04-14,840242948,5,0
2026-04-14,517259532,1,1
2026-04-14,856240091,6,2
2026-04-14,517259532,6,2
2026-04-14,848190941,6,4
2026-04-14,517259532,6,2
2026-04-14,828212831,5,3
2026-04-14,517259532,2,0
2026-04-13,265233306,6,4
2026-04-13,517259532,6,4
2026-04-13,517259532,9,4
2026-04-13,221192119,7,3
2026-04-13,840215316,2,2
2026-04-13,517259532,3,0
2026-04-14,846193080,5,2
2026-04-14,300192448,7,5
2026-04-14,283186153,6,3
2026-04-14,300192448,3,1
2026-04-14,300192448,4,3
2026-04-14,264230621,7,6
2026-04-14,300192448,6,3
2026-04-14,829235073,2,1
2026-04-14,291220901,7,1
2026-04-14,300192448,7,3
2026-04-14,283192448,2,0
2026-04-14,300192448,3,2
2026-04-14,237210257,3,1
2026-04-14,300192448,5,2
2026-04-14,251051539,6,2
2026-04-14,300192448,1,0
2026-04-13,252048940,5,3
2026-04-13,300192448,4,1
2026-04-13,216192448,3,0
2026-04-13,300192448,6,2
2026-04-15,251048940,5,2
2026-04-15,293212432,8,4
2026-04-15,265233306,4,1
2026-04-15,293212432,1,1
2026-04-15,293212432,5,4
2026-04-15,300192448,6,2
2026-04-14,517259532,5,2
2026-04-14,517200389,10,6
2026-04-14,517200389,7,3
2026-04-14,300243675,4,1
2026-04-14,256186153,4,1
2026-04-14,517200389,7,4
2026-04-14,300262621,4,1
2026-04-14,517200389,9,7
2026-04-14,268005479,6,2
2026-04-14,517200389,5,3
2026-04-14,828192119,4,1
2026-04-14,517200389,5,2
2026-04-13,265186153,5,0
2026-04-13,517200389,9,5
2026-04-13,324208104,6,0
2026-04-13,517200389,3,0
2026-04-13,517200389,9,5
2026-04-13,231176550,6,2
2026-04-12,834230621,5,3
2026-04-12,101005479,5,2
2026-04-12,834230621,3,1
2026-04-12,265234102,5,2
2026-04-11,289190053,5,2
2026-04-11,834230621,4,2
2026-04-11,834230621,5,1
2026-04-11,206200389,1,0
2026-04-10,834230621,5,5
2026-04-10,848225116,5,1
2026-04-09,826204935,7,3
2026-04-09,834230621,5,4
2026-04-06,834230621,0,0
2026-04-06,214051539,5,1
2026-04-06,834230621,4,1
2026-04-06,802167495,2,1
2026-04-06,834230621,9,8
2026-04-06,300192119,3,3
2026-04-14,242194404,2,1
2026-04-14,834212831,5,3
2026-04-14,265186153,5,2
2026-04-14,834212831,4,0
2026-04-14,517230621,6,2
2026-04-14,834212831,3,0
2026-04-14,840215316,8,5
2026-04-14,834212831,4,1
2026-04-14,834212831,7,3
2026-04-14,828212831,13,11
2026-04-14,300242179,6,1
2026-04-14,834212831,0,0
2026-04-14,231168435,11,8
2026-04-14,834212831,5,3
2026-04-13,834212831,4,1
2026-04-13,265233306,6,1
2026-04-13,265234102,3,1
2026-04-13,834212831,4,0
2026-04-14,289051539,6,3
2026-04-14,237212831,6,2
2026-04-14,207190053,8,3
2026-04-14,237212831,6,2
2026-04-13,237192119,6,2
2026-04-13,237212831,8,4
2026-04-13,289192119,6,3
2026-04-13,237212831,6,3
2026-04-13,237210257,3,1
2026-04-13,237212831,8,3
2026-04-13,300186153,2,2
2026-04-13,237212831,6,5
2026-04-13,237212831,0,0
2026-04-13,237212831,7,1
2026-04-13,237212831,5,3
2026-04-13,834220901,5,4
2026-04-13,210230872,5,3
2026-04-13,237212831,8,2
2026-04-14,852186153,1,0
2026-04-14,810235073,4,1
2026-04-14,810235073,2,0
2026-04-14,260213951,2,1
2026-04-14,836001179,8,2
2026-04-14,810235073,11,6
2026-04-14,810235073,4,1
2026-04-14,300192119,4,2
2026-04-14,252002147,4,2
2026-04-14,810235073,4,3
2026-04-14,810235073,5,2
2026-04-14,206024630,3,0
2026-04-14,810235073,3,1
2026-04-14,834212831,1,1
2026-04-14,810235073,6,3
2026-04-14,234167495,4,2
2026-04-12,810235073,7,2
2026-04-12,300192119,4,0
2026-04-15,289051539,5,1
2026-04-15,207051539,3,2
2026-04-15,253168435,5,1
2026-04-15,207051539,8,3
2026-04-15,207167495,5,4
2026-04-15,207051539,5,2
2026-04-15,206188943,3,2
2026-04-15,207051539,5,1
2026-04-15,291211738,9,7
2026-04-15,207051539,4,3
2026-04-14,217212831,11,6
2026-04-14,207051539,3,0
2026-04-14,207051539,1,0
2026-04-14,827051539,7,2
2026-04-14,214192119,6,3
2026-04-14,207051539,3,3
2026-04-14,834212831,0,0
2026-04-14,207051539,7,3
2026-04-14,856228789,7,5
2026-04-14,207051539,5,1
2026-04-12,237212831,5,1
2026-04-12,300215316,5,1
2026-04-12,237212831,9,4
2026-04-12,289051539,4,1
2026-04-12,802048940,4,1
2026-04-12,237212831,6,2
2026-04-12,237212831,3,1
2026-04-12,804263063,3,0
2026-04-12,237212831,8,5
2026-04-12,828212831,2,2
2026-04-12,237212831,3,0
2026-04-12,101238380,6,4
2026-04-12,237212831,4,2
2026-04-12,265192119,5,2
2026-04-12,237212831,11,9
2026-04-12,246186569,4,1
2026-04-12,237212831,7,2
2026-04-12,237210257,2,1
2026-04-13,825212831,3,0
2026-04-13,834212831,1,0
2026-04-13,834212831,4,0
2026-04-13,283230869,2,1
2026-04-12,834212831,4,1
2026-04-12,246173373,4,2
2026-04-11,834212831,4,3
2026-04-11,829235073,2,1
2026-04-10,834212831,2,2
2026-04-10,828215698,4,0
2026-04-10,834212831,5,2
2026-04-10,834220901,9,4
2026-04-09,834212831,6,1
2026-04-09,265233306,1,1
2026-04-13,234167948,5,3
2026-04-13,293212432,4,1
2026-04-13,517209981,4,1
2026-04-13,293212432,4,3
2026-04-13,251051539,0,0
2026-04-13,293212432,0,0
2026-04-12,283230869,10,7
2026-04-12,293212432,4,3
2026-04-12,251192119,4,2
2026-04-12,293212432,5,1
2026-04-12,237193105,5,2
2026-04-12,293212432,4,2
2026-04-12,237199987,13,1
2026-04-12,293212432,2,1
2026-04-12,834192119,3,1
2026-04-12,293212432,6,4
2026-04-12,834192119,9,5
2026-04-12,293212432,4,4
2026-04-15,268005479,4,2
2026-04-15,256005479,2,1
2026-04-15,256005479,5,2
2026-04-15,251051539,8,3
2026-04-14,251167948,10,5
2026-04-14,256005479,3,1
2026-04-12,256005479,3,0
2026-04-12,300193105,7,3
2026-04-12,825210257,7,3
2026-04-12,256005479,3,1
2026-04-12,829001179,3,1
2026-04-12,256005479,0,0
2026-04-15,828212831,7,3
2026-04-15,237001179,4,3
2026-04-15,805221759,8,3
2026-04-15,237001179,8,3
2026-04-15,251024630,5,1
2026-04-15,237001179,9,5
2026-04-15,324024630,2,2
2026-04-15,237001179,4,3
2026-04-15,506193080,6,2
2026-04-15,237001179,11,6
2026-04-15,300199987,8,3
2026-04-15,237001179,4,3
2026-04-15,834192119,6,1
2026-04-15,237001179,8,3
2026-04-15,217212831,6,1
2026-04-15,237001179,5,0
2026-04-15,834235840,4,3
2026-04-15,237001179,2,1
2026-04-15,237210257,2,1
2026-04-15,206177683,3,1
2026-04-15,237210257,3,0
2026-04-15,265233306,4,2
2026-04-14,237210257,5,2
2026-04-14,265192119,6,4
2026-04-14,237210257,3,1
2026-04-14,517202811,7,5
2026-04-14,237210257,4,2
2026-04-14,256199987,2,0
2026-04-14,237210257,6,3
2026-04-14,206167495,3,1
2026-04-14,237210257,6,2
2026-04-14,517202811,0,0
2026-04-14,237210257,8,7
2026-04-14,845234642,7,3
2026-04-14,237210257,2,0
2026-04-14,810230621,2,0
2026-04-14,834230621,3,2
2026-04-14,234001179,5,0
2026-04-13,848190941,2,0
2026-04-13,234001179,4,2
2026-04-13,234001179,3,1
2026-04-13,834220901,4,1
2026-04-13,517240091,2,2
2026-04-13,234001179,4,0
2026-04-13,517185122,2,0
2026-04-13,234001179,4,2
2026-04-12,256210257,1,1
2026-04-12,234001179,4,1
2026-04-12,234001179,6,3
2026-04-12,291262621,7,3
2026-04-12,234001179,4,1
2026-04-12,834220901,4,2
2026-04-12,836230621,2,1
2026-04-12,300243675,3,1
2026-04-15,283230621,2,0
2026-04-15,828200389,1,1
2026-04-15,810233934,8,5
2026-04-15,828200389,6,2
2026-04-15,828192448,3,2
2026-04-15,828200389,5,3
2026-04-15,300219836,6,3
2026-04-15,828200389,6,1
2026-04-15,513192119,5,1
2026-04-15,828200389,6,2
2026-04-14,234051539,8,3
2026-04-14,828200389,7,3
2026-04-14,300212831,7,4
2026-04-14,828200389,5,2
2026-04-14,231168435,6,3
2026-04-14,828200389,5,2
2026-04-10,825051539,4,2
2026-04-10,846193080,2,1
2026-04-14,834251752,4,3
2026-04-14,251048940,6,3
2026-04-14,834251752,4,2
2026-04-14,256210257,6,2
2026-04-14,834251752,5,2
2026-04-14,828212831,6,6
2026-04-14,834251752,3,1
2026-04-14,206024630,1,0
2026-04-14,834251752,0,0
2026-04-14,300167495,3,0
2026-04-14,834251752,3,2
2026-04-14,834230621,4,1
2026-04-14,834251752,5,3
2026-04-14,834212831,4,3
2026-04-14,834251752,3,2
2026-04-14,300192119,5,0
2026-04-14,834251752,5,1
2026-04-14,804262621,7,5
2026-04-14,851230872,3,2
2026-04-14,231167495,5,3
2026-04-14,851230872,2,2
2026-04-14,300219836,2,1
2026-04-14,851230872,4,3
2026-04-14,270233934,3,2
2026-04-14,206024630,8,6
2026-04-14,851230872,5,2
2026-04-14,851230872,4,2
2026-04-14,206177683,4,1
2026-04-14,851230872,3,2
2026-04-14,214186569,4,1
2026-04-14,851230872,6,2
2026-04-14,853212432,3,3
2026-04-07,851230872,2,1
2026-04-07,515212831,5,2
2026-04-07,851230872,6,4
2026-04-07,300073562,0,0
2026-04-14,300167495,4,1
2026-04-14,217177683,4,1
2026-04-14,300167495,3,0
2026-04-14,300215698,3,1
2026-04-14,217210257,5,3
2026-04-14,206186153,4,4
2026-04-14,300212831,8,3
2026-04-14,217210257,4,3
2026-04-14,206167495,11,7
2026-04-14,217210257,10,6
2026-04-14,217210257,8,3
2026-04-14,300212831,3,2
2026-04-14,300233267,4,4
2026-04-14,217210257,7,5
2026-04-14,206203042,6,5
2026-04-14,217210257,6,3
2026-04-14,214150724,2,0
2026-04-14,217210257,2,2
2026-04-13,206203775,8,5
2026-04-13,217210257,4,2
2026-04-13,853232065,2,0
2026-04-13,217210257,7,3
2026-04-14,237165735,0,0
2026-04-14,237192119,8,7
2026-04-14,265233306,5,2
2026-04-14,237192119,5,3
2026-04-14,237192119,6,3
2026-04-14,834235840,5,2
2026-04-14,300259532,10,6
2026-04-14,237192119,5,2
2026-04-14,283170597,9,4
2026-04-14,237192119,4,0
2026-04-14,300230621,5,3
2026-04-14,237192119,4,1
2026-04-14,201167495,5,2
2026-04-14,237192119,5,1
2026-04-14,300192119,6,2
2026-04-14,237192119,4,1
2026-04-13,300233164,5,2
2026-04-13,237192119,9,5
2026-04-14,828192448,5,3
2026-04-14,853233286,4,3
2026-04-15,825210257,5,4
2026-04-15,300246139,5,2
2026-04-15,804250753,7,5
2026-04-15,300246139,4,2
2026-04-15,300246139,6,3
2026-04-15,836167948,1,0
2026-04-15,517190941,6,3
2026-04-15,300246139,10,2
2026-04-15,201192119,10,6
2026-04-15,300246139,7,3
2026-04-15,834190941,5,3
2026-04-15,300246139,5,2
2026-04-14,818167495,2,2
2026-04-14,300177683,6,3
2026-04-13,802167495,8,3
2026-04-13,818167495,2,0
2026-04-13,237210257,6,3
2026-04-13,818167495,6,3
2026-04-13,216167495,5,1
2026-04-13,818167495,4,2
2026-04-13,237051539,5,3
2026-04-13,818167495,4,2
2026-04-13,818167495,4,1
2026-04-13,300211515,0,0
2026-04-15,246199987,6,1
2026-04-15,289051539,8,4
2026-04-15,815220407,8,2
2026-04-15,289051539,5,2
2026-04-15,300219836,3,2
2026-04-15,289051539,10,5
2026-04-15,251186153,0,0
2026-04-15,289051539,8,0
2026-04-15,265234102,4,1
2026-04-15,289051539,9,5
2026-04-15,300263887,3,2
2026-04-15,289051539,9,7
2026-04-15,851204935,7,2
2026-04-15,289051539,8,5
2026-04-15,851210676,4,1
2026-04-15,289051539,4,2
2026-04-15,810235073,7,3
2026-04-15,289051539,5,2
2026-04-15,206193080,4,1
2026-04-15,289051539,8,5
2026-04-12,265225116,4,2
2026-04-12,834215698,1,0
2026-04-12,256199987,4,2
2026-04-12,834215698,3,0
2026-04-12,834215698,7,4
2026-04-12,300186153,4,2
2026-04-12,517215316,5,0
2026-04-12,834215698,2,1
2026-03-28,233192119,4,2
2026-03-28,834215698,1,0
2026-03-28,834215698,3,2
2026-03-28,840188943,11,6
2026-03-28,216192448,5,2
2026-03-28,834215698,2,1
2026-03-28,300235840,7,5
2026-03-28,834215698,5,3
2026-03-28,291262621,3,0
2026-03-28,834215698,4,2
2026-04-14,206177683,11,7
2026-04-14,242243952,4,1
2026-04-14,256168435,6,4
2026-04-14,206177683,4,1
2026-04-14,206177683,4,4
2026-04-14,834190941,6,1
2026-04-14,206177683,8,4
2026-04-14,206177683,7,3
2026-04-14,253167495,7,3
2026-04-14,206177683,5,2
2026-04-13,300228383,4,2
2026-04-13,206177683,6,1
2026-04-13,206177683,7,3
2026-04-13,260210257,7,7
2026-04-13,206177683,8,2
2026-04-13,826226753,7,1
2026-04-13,265233306,8,3
2026-04-13,206177683,4,1
2026-04-13,300243675,8,2
2026-04-13,206177683,2,1
2026-04-12,517215316,8,2
2026-04-12,237212831,3,0
2026-04-12,300263063,11,3
2026-04-12,237212831,5,2
2026-04-12,206024630,5,3
2026-04-12,237212831,3,0
2026-04-12,237212831,7,1
2026-04-12,515240091,4,1
2026-04-06,270221087,3,2
2026-04-06,237212831,3,1
2026-04-06,237212831,1,1
2026-04-06,284179783,3,0
2026-04-06,323186153,5,2
2026-04-06,237212831,3,2
2026-04-06,265234102,6,4
2026-04-06,237212831,4,1
2026-04-06,300177683,5,1
2026-04-06,237212831,5,3
2026-04-06,251167495,5,2
2026-04-06,237212831,6,2
2026-04-15,206177683,6,2
2026-04-15,300200110,1,0
2026-04-15,300203841,10,3
2026-04-15,289182494,8,2
2026-04-15,300230872,4,0
2026-04-15,300203841,9,3
2026-04-15,300203841,7,3
2026-04-15,251167495,7,3
2026-04-15,300203841,3,2
2026-04-15,206024630,2,0
2026-04-15,300203841,4,2
2026-04-15,251192119,3,0
2026-04-14,802167948,6,6
2026-04-14,206203775,4,4
2026-04-14,207051539,5,0
2026-04-14,802167948,4,3
2026-04-14,802167948,10,8
2026-04-14,840188943,2,1
2026-04-14,237212831,4,3
2026-04-14,802167948,3,1
2026-04-14,802167948,1,0
2026-04-14,834230621,4,0
2026-04-13,802167948,2,2
2026-04-13,802182494,5,4
2026-04-13,802167948,4,2
2026-04-13,300167495,4,1
2026-04-13,300212831,3,1
2026-04-13,802167948,4,1
2026-04-13,829235073,3,1
2026-04-13,802167948,7,5
2026-04-15,834252154,2,1
2026-04-15,234182494,9,6
2026-04-15,834252154,5,3
2026-04-15,828192448,7,6
2026-04-15,834252154,2,0
2026-04-15,231024630,3,1
2026-04-15,291262621,3,0
2026-04-15,834252154,4,2
2026-04-15,834252154,6,3
2026-04-15,825051539,5,1
2026-04-15,291220901,3,2
2026-04-15,834252154,6,2
2026-04-15,834192119,0,0
2026-04-15,834252154,4,1
2026-04-15,237210257,5,2
2026-04-15,834252154,3,1
2026-04-15,834202811,3,1
2026-04-15,834252154,4,0
2026-04-15,855220901,9,6
2026-04-15,214005479,3,1
2026-04-15,802167948,21,2
2026-04-15,214005479,0,0
2026-04-15,251186153,3,1
2026-04-15,214005479,7,4
2026-04-15,503233306,2,0
2026-04-15,214005479,2,1
2026-04-15,300189908,5,1
2026-04-15,214005479,6,1
2026-04-15,237212831,4,0
2026-04-15,214005479,5,3
2026-04-14,206005479,1,1
2026-04-14,214005479,2,0
2026-04-14,300228413,11,3
2026-04-14,214005479,1,1
2026-04-14,834202811,1,0
2026-04-14,214005479,9,5
2026-04-14,810220901,5,1
2026-04-14,214005479,3,2
