GK_ID,피슈팅,선방
256199987,8,2
830212432,2,0
300192119,0,0
256199987,3,0
265225116,5,2
256199987,3,3
836005479,7,3
256199987,4,2
256199987,5,2
856228789,6,1
206212831,4,3
264190941,7,3
206212831,3,1
246186569,5,0
206212831,2,1
283192448,3,1
206212831,5,0
834210257,8,3
206212831,7,5
101051539,7,4
284216065,9,3
206212831,9,1
264230621,6,3
206212831,2,2
206212831,6,3
283211101,5,2
829235073,5,3
206212831,3,0
206212831,4,2
246193105,4,0
274192119,10,8
848190941,4,2
814194404,2,1
848190941,4,2
201192119,6,2
848190941,0,0
848190941,4,0
265225116,10,5
848190941,0,0
265233306,3,0
856259532,4,1
848190941,7,4
848190941,5,2
300233934,8,5
848190941,3,2
237212831,10,6
206177683,1,0
324024630,4,1
206177683,4,1
802200389,5,1
300206585,2,1
804262621,7,1
253167495,5,2
300206585,4,2
270233934,3,3
300206585,1,1
300206585,3,2
300192448,5,3
508192119,6,3
300206585,5,4
300206585,6,4
289051539,8,4
300192119,2,2
300206585,5,2
218199987,5,1
300206585,7,3
246186569,5,3
300206585,4,1
300206585,5,3
300230621,4,0
252048940,4,2
260210257,0,0
300220901,6,1
260210257,7,6
517177683,2,0
260210257,6,3
828192119,2,1
260210257,3,1
237210257,2,1
260210257,4,3
214192119,2,1
218215316,6,3
324024630,2,0
218215316,8,4
300263887,3,0
218215316,1,1
829226753,4,3
260210257,2,0
810200389,5,2
274005479,7,2
300206585,8,3
274005479,8,5
300203841,2,0
274005479,6,0
848001179,7,1
274005479,6,2
300233164,6,0
274005479,6,3
834192119,9,1
274005479,1,1
270233934,7,3
274005479,6,5
828200389,1,1
274005479,6,2
101051539,4,1
274005479,2,1
300243311,4,0
834192119,6,4
300243311,0,0
814223885,5,2
300243311,4,1
206005479,6,2
300243311,14,2
265225116,4,3
300243311,6,0
237199987,9,4
300243311,6,1
802200389,5,3
300243311,2,1
502192119,4,1
264230621,8,4
300243311,7,3
300243311,3,0
829235073,6,2
300243311,7,3
300201095,4,1
207051539,5,2
834235840,9,6
260002147,5,0
834235840,5,3
834235840,3,2
300210358,3,1
251167495,6,1
834235840,6,3
834235840,6,3
253192119,4,2
300228383,4,1
834235840,5,5
810204092,1,0
834235840,4,0
515223885,6,2
246186569,2,1
265233306,6,3
515223885,4,1
806191655,1,1
515223885,4,1
515223885,10,4
216168435,4,1
826226753,2,1
515223885,3,0
515223885,3,1
231193080,0,0
515223885,6,3
242192119,6,2
515223885,4,2
513203841,3,1
515223885,4,1
300194404,1,1
828192119,4,1
256167495,2,2
256167495,4,2
851230872,7,1
300167495,4,2
237212831,7,1
283167495,7,3
237212831,4,1
237212831,6,3
280206585,6,3
206215316,3,2
324073239,9,6
853212432,4,1
324073239,6,2
300192448,3,0
324073239,4,0
265225116,5,2
324073239,4,2
251167948,3,1
324073239,5,1
283230869,4,2
324073239,4,1
274192119,2,2
206177683,4,4
283167495,5,3
206177683,6,2
206177683,4,1
291262621,7,5
270233934,1,0
206177683,5,1
256051539,3,1
206177683,4,2
322177644,4,1
206177683,7,3
828212831,5,1
206177683,5,2
300277669,7,5
206177683,4,1
206210257,5,1
206177683,1,0
818167495,3,2
802163587,3,1
818167495,5,2
283186153,1,1
829235073,2,2
818167495,3,0
834190941,2,2
834177683,4,0
852001179,5,3
206177683,4,1
265234102,6,1
291262621,4,1
834190941,3,3
253167495,6,4
834190941,1,0
300215698,3,2
834190941,1,1
280230621,1,0
852001179,5,1
206200389,2,1
265234102,3,1
828209981,3,1
834190941,4,1
291220901,7,4
256199987,4,2
206024630,5,1
256199987,2,0
834190941,1,0
256199987,3,0
206188943,1,1
256199987,4,0
214190053,4,1
826202873,5,2
256199987,7,4
201051539,4,3
256199987,3,1
256199987,4,1
836005479,5,2
256199987,8,5
251001179,4,0
237212831,6,3
256199987,2,0
300199987,7,5
284216065,8,8
214051539,5,0
284216065,5,2
217212831,7,2
284216065,4,2
216192448,10,8
284216065,4,1
300192119,6,3
284216065,4,2
265233306,5,1
284216065,11,6
206199987,7,3
284216065,6,5
206024630,4,0
284216065,0,0
206203042,6,2
300234102,5,2
802167948,7,4
300234102,4,4
270221087,6,3
300234102,7,4
300192119,5,2
300234102,4,1
300263887,3,2
300234102,6,2
206024630,3,1
300234102,3,2
300234102,8,5
300234102,1,1
300220901,5,1
300234102,2,1
300251752,4,1
300234102,0,0
206200389,5,2
300234102,1,0
256199987,9,7
806212432,2,1
270233267,4,0
251150724,7,4
251150724,4,2
217178005,4,0
251150724,2,0
828202811,7,4
251150724,5,2
264190941,1,0
251150724,6,1
804263063,7,3
251150724,3,2
206212831,5,0
251150724,3,0
501140293,5,1
251150724,5,2
246199987,4,2
856259532,7,5
827051539,5,2
856259532,3,0
206200389,6,0
856259532,4,1
206024630,4,2
856259532,5,1
251186153,4,0
856259532,5,2
206208104,2,1
856259532,9,5
851204935,6,3
856259532,5,3
206024630,4,3
856259532,7,3
300210257,7,1
856259532,6,3
513192448,2,2
802182494,4,4
253192119,5,3
513215698,3,1
253192119,3,1
511225116,4,0
253192119,3,2
834230621,3,0
253192119,7,2
252167495,4,2
253192119,6,3
300212831,2,1
253192119,4,2
206024630,6,3
253192119,5,1
283170597,3,1
253192119,6,2
804263063,7,2
253192119,6,5
828202811,7,3
264190941,1,0
828202811,8,1
233192119,2,1
828202811,1,1
253192119,5,1
828202811,1,0
217212831,5,2
828202811,2,2
300259532,3,0
828202811,0,0
256186153,5,1
828202811,4,1
501230621,5,1
828202811,2,1
234001179,5,1
828202811,6,1
256192448,2,1
851230872,4,1
252163587,2,1
300256407,6,0
252163587,8,4
252163587,0,0
234192119,6,0
517209981,4,1
252163587,6,4
242001179,8,5
252163587,1,0
206192448,3,1
252163587,2,0
252163587,3,3
234192119,4,1
300266517,6,3
252163587,7,3
851230872,8,4
252163587,6,1
300186153,10,3
252163587,10,3
513240091,7,2
324024630,5,1
513240091,9,3
827051539,4,2
513240091,7,3
804263063,6,1
513240091,5,1
324024630,1,0
513240091,5,4
834230621,6,3
513240091,9,3
834251752,7,2
300186153,6,3
513240091,7,3
513240091,3,1
834230621,7,4
513240091,5,2
802163587,7,5
300192119,2,0
206178005,4,2
246199987,9,3
206178005,2,0
206212831,7,2
206178005,3,1
517223885,4,2
206178005,1,1
513186153,4,2
206178005,5,2
206178005,5,4
256210257,3,1
270233267,1,0
206178005,1,0
265234102,8,6
206178005,6,4
206178005,10,4
207212831,3,0
268051539,6,4
840206585,5,2
829220901,0,0
840206585,3,0
840206585,5,3
848190941,11,5
300220901,6,3
840206585,9,3
300235840,4,1
256193105,10,5
300235840,9,4
264230621,5,2
513230621,8,3
300235840,5,1
300235840,8,6
265234102,4,3
206177683,4,0
300235840,7,1
300235840,5,4
251024630,6,3
284001179,7,4
300235840,3,1
300235840,3,1
840193080,7,2
300235840,3,0
300234371,7,3
300235840,5,3
265225116,5,2
828215698,5,2
289192119,4,0
828215698,1,1
280210257,7,3
828215698,4,3
270233934,1,1
828215698,3,0
251051539,5,0
828215698,4,3
300186153,2,0
828215698,2,2
300167495,5,2
300263887,3,0
828215698,3,2
218199987,4,2
828215698,5,3
300210257,6,2
828215698,1,0
828215698,8,4
300203841,2,0
256186153,3,1
836230621,3,0
256186153,1,1
256210257,7,3
256186153,5,1
828167495,4,1
834230621,2,0
256186153,6,4
252167948,8,4
256186153,6,1
256186153,2,1
206173373,6,2
256186153,5,1
237190053,8,2
300224836,3,1
256186153,3,1
256186153,6,5
829051539,0,0
256186153,5,5
825192448,2,0
251167948,9,5
856240091,4,2
265225116,5,1
856240091,9,4
291211738,7,3
856240091,3,2
214167948,4,1
856240091,4,2
802048940,3,0
856240091,5,2
828215698,5,1
856240091,6,2
216167495,5,3
856240091,5,2
834246139,6,3
856240091,1,1
802051539,4,3
856240091,3,2
300192119,7,4
265233306,7,5
265233306,6,6
844193080,6,2
265186153,4,2
265233306,7,6
265233306,3,1
829001179,2,0
265233306,6,2
283212151,11,3
265233306,8,4
231024630,13,9
206167948,4,2
265233306,8,1
265233306,1,1
289192119,4,1
274192119,4,2
265233306,6,3
300193336,3,2
300263063,5,1
300193336,4,3
246188943,6,3
283230621,8,4
300193336,2,1
845199005,3,1
300193336,2,1
300207998,10,4
300193336,3,0
802048940,5,3
300193336,3,1
517230621,6,2
300193336,5,1
834192119,3,0
300193336,6,3
284188943,1,0
300193336,3,1
214192119,6,1
300167495,7,4
214192119,4,0
242210257,4,2
214192119,4,2
834200389,3,1
214192119,5,3
256199987,3,0
233192119,5,3
214192119,7,2
214192119,1,0
234190053,4,0
214192119,6,4
300177683,6,4
300167495,4,0
214192119,7,4
206024630,3,2
284216065,5,4
284216065,1,0
834210257,5,2
300192119,5,1
284216065,3,2
284216065,2,1
207167495,4,2
284216065,4,2
283170597,6,3
256177644,6,3
284216065,4,2
300206075,2,1
284216065,6,1
217203042,1,1
284216065,1,0
284216065,4,1
231024630,3,0
855200389,2,0
283170597,0,0
840214979,4,3
834212831,3,0
256210257,4,0
855200389,1,0
265225116,4,3
855200389,2,1
506001179,1,0
855200389,5,1
828192119,6,0
840214979,2,1
289192119,3,1
855200389,5,5
855200389,4,3
217210257,5,2
840214979,3,0
830210941,8,3
256167495,3,3
324024630,9,4
216192448,5,2
324024630,9,4
852223885,9,6
324024630,3,2
836005479,5,3
324024630,5,2
300210358,7,3
324024630,6,1
260186569,0,0
324024630,5,1
324024630,6,3
280206585,4,2
802163587,7,3
324024630,10,6
246186569,5,0
324024630,3,0
260186569,6,4
201051539,0,0
829192119,9,5
201051539,1,1
851220901,4,1
201051539,5,1
834192119,0,0
201051539,5,2
201051539,7,2
268005479,3,1
828200389,6,2
201051539,8,2
265225116,5,2
201051539,6,4
300200389,8,3
201051539,9,4
206230621,1,0
201051539,5,1
834192119,1,0
265192119,6,1
265192119,3,0
834192119,4,0
853233286,2,0
265192119,5,3
828167495,5,2
265192119,8,3
265192119,5,4
300228383,2,0
251048940,3,0
265192119,8,5
251051539,1,1
265192119,2,2
265192119,2,1
237199987,0,0
251048940,3,1
231150724,3,2
231150724,1,0
280210257,5,2
253167948,4,1
231150724,7,3
214024630,3,2
231150724,6,1
234051539,2,0
231150724,5,2
291220901,3,0
231150724,5,1
231150724,8,6
260243952,5,2
231150724,6,4
836230621,5,2
251150724,5,2
231150724,6,1
319005479,7,2
802192448,9,4
289192119,6,4
802192448,4,1
300192119,11,6
802192448,4,4
289051539,3,0
283186569,3,1
828212831,2,2
283186569,2,1
844251752,0,0
283186569,2,0
270221087,4,0
283186569,7,2
289192119,3,0
283186569,7,4
206177683,2,0
283186569,5,1
216192448,2,0
283186569,4,1
283186569,12,11
825210257,4,2
216199482,2,0
283186569,7,2
214024630,4,1
827051539,5,2
827051539,9,6
214212831,3,1
827051539,7,5
270233934,2,1
802163587,4,2
827051539,5,3
853212432,4,1
827051539,6,5
827051539,8,6
253230869,3,2
827051539,3,2
818167495,0,0
246186569,3,2
827051539,2,1
827051539,3,2
828212831,5,4
827051539,4,3
201167948,3,0
828215698,1,0
289051539,17,5
216200389,3,1
289051539,8,3
289051539,9,3
825192119,1,0
289051539,8,4
806212432,7,4
840188943,5,2
289051539,5,5
206186153,4,2
289051539,12,5
201051539,5,0
289051539,3,0
289051539,3,1
283230869,6,3
517200389,5,1
289051539,5,3
256167495,3,0
300259532,12,8
300259532,1,1
217212831,4,0
251001179,5,5
216192448,2,0
216192448,3,0
834192119,10,5
828202811,7,5
216192448,5,1
216192448,1,0
853212432,0,0
216192448,1,0
300228789,5,0
300167495,6,1
216192448,2,1
283230869,5,1
216192448,8,6
856203841,5,3
216192448,4,0
256186153,5,1
216192448,1,1
804262621,5,4
214192119,4,1
804262621,4,2
852186153,5,3
256168435,5,1
804262621,3,0
804262621,4,1
845233267,2,2
804262621,7,1
300200389,5,3
253167495,5,3
804262621,4,2
804262621,6,3
237212831,4,2
804262621,4,3
256210257,4,1
300192448,3,0
804262621,4,2
804262621,5,2
280177683,4,1
834200110,10,5
851220901,4,1
810230621,1,0
851220901,5,1
270233267,0,0
851220901,3,2
246186569,3,3
851220901,6,3
206177683,4,1
834220901,8,5
828230621,5,2
834220901,4,2
300215698,3,0
834220901,2,2
804262621,3,0
834220901,3,2
834192119,4,3
834220901,7,5
233192119,6,4
268005479,8,2
233192119,7,3
256199987,7,4
856240091,3,0
233192119,3,0
300186153,6,3
233192119,5,2
233192119,4,2
517227127,7,3
233192119,7,2
201193080,4,0
233192119,9,1
300167495,5,2
206177683,9,1
233192119,3,0
233192119,4,4
233192119,6,4
501230621,1,0
252167948,8,4
501230621,4,3
289051539,4,2
501230621,1,1
845233267,4,1
501230621,1,1
300228413,8,3
501230621,6,1
852186153,6,1
501230621,7,4
283211101,6,4
207000001,4,2
501230621,3,1
501230621,5,1
289167948,4,2
802182494,0,0
501230621,12,9
501230621,6,2
251192119,3,2
828192448,5,0
834215698,14,6
234051539,11,0
828192448,2,2
828192448,5,1
251051539,3,1
828192448,2,1
846193080,4,1
828192448,3,2
300214680,3,0
828192448,8,4
289051539,3,2
828192448,3,2
802200389,13,6
300212831,1,0
828192448,6,2
828192448,1,1
828202811,6,2
233192119,4,1
270233934,3,2
233192119,1,1
233192119,6,1
233192119,2,1
270233934,6,4
233192119,5,1
829235073,6,3
233192119,10,3
826200389,3,2
280210257,4,1
253192119,5,3
300202811,8,4
206200389,7,3
206200389,6,2
845233267,7,5
828215698,11,5
206200389,8,5
324024630,6,4
206200389,6,1
206200389,4,3
270233267,5,1
206163587,6,0
206200389,4,2
517167495,2,0
206200389,5,5
246190778,2,1
206200389,3,0
280212831,4,2
206005479,5,2
252051539,6,2
206005479,3,1
206005479,3,0
251150724,2,2
856203841,5,2
206005479,2,1
206005479,4,2
265225116,6,1
206005479,6,0
246199987,2,0
848051539,5,0
206005479,1,1
206005479,5,2
844259532,4,1
251178005,0,0
206005479,4,2
206024630,5,3
324208104,7,2
206024630,5,2
828215698,8,7
206024630,4,2
253192119,7,4
206024630,1,0
300199987,7,4
206024630,4,1
828209981,4,1
206024630,10,4
300206585,4,1
206024630,3,0
825210257,6,4
206024630,2,2
270233934,5,1
206024630,1,0
300234102,7,5
101001179,7,3
237210257,5,1
101001179,4,2
828200389,1,0
256199987,4,3
101001179,3,0
101001179,0,0
277238570,1,0
324024630,3,1
825234642,5,2
834230621,5,3
825234642,4,1
825234642,7,3
834210257,6,2
825234642,11,6
283230621,5,1
825234642,6,3
300192119,5,1
825234642,3,1
264230621,3,2
206024630,3,1
825234642,8,7
825234642,7,4
300263063,5,1
825234642,3,1
848225116,7,4
206024630,3,0
291220901,1,1
206024630,6,2
206024630,4,1
206024630,0,0
284216065,4,1
206024630,5,3
237210257,9,5
206024630,4,3
829235073,3,0
206024630,11,8
810246139,2,1
206024630,11,8
836230621,3,2
206024630,5,2
206024630,3,2
206024630,3,1
284001179,2,1
206024630,4,1
300258885,5,0
300203841,4,2
517233306,7,2
517233306,3,1
846193080,0,0
517233306,4,1
206193080,5,0
251051539,5,4
517233306,3,2
256210257,2,0
517233306,3,2
853212432,5,1
517233306,6,0
283224251,3,1
251002147,7,2
283224251,1,0
829235073,4,1
283224251,4,2
829199987,7,4
101000488,8,3
283224251,6,3
834230621,4,1
283224251,1,1
206212831,6,3
300192119,5,5
206215316,4,2
300192119,5,2
300192119,4,1
828212831,2,2
300192119,4,1
834230621,5,3
237210257,4,1
300192119,6,3
515212831,5,2
300192119,4,1
300192119,4,1
517200389,5,4
300192119,4,0
300186153,1,1
300192119,3,1
291220901,3,0
206206585,5,2
291262621,2,0
300235840,6,3
206206585,2,0
206206585,2,0
834220901,4,2
206206585,3,0
829204883,2,0
206206585,1,1
216192448,7,2
324024630,3,2
206206585,7,3
300167948,2,1
206206585,5,3
836001179,3,1
206206585,4,1
206206585,3,3
300186569,3,1
828215698,5,4
217212831,6,2
845233267,4,1
828215698,7,3
853232065,1,0
828215698,2,2
828202811,6,3
206193080,4,2
828202811,3,1
206024630,0,0
828202811,6,3
246186569,9,5
300233267,6,2
828202811,3,2
828202811,7,4
237210257,8,2
828202811,8,5
810235073,1,0
280206585,7,4
828202811,2,1
828202811,0,0
806212432,8,3
289005479,10,5
254048940,2,1
289005479,5,3
324024630,4,1
517224987,4,2
289005479,0,0
231024630,2,2
289005479,8,6
289005479,8,4
206200389,5,2
289005479,2,1
834252154,3,0
856203841,8,6
289005479,7,2
289005479,5,3
503234102,4,1
289005479,3,2
324024630,4,0
300263880,6,1
851204935,4,1
300219836,6,1
851204935,2,2
834210257,6,2
851204935,0,0
206210257,0,0
851204935,2,0
851204935,3,0
206177683,9,3
206212831,10,4
851204935,5,2
300192448,5,4
851204935,6,2
851204935,0,0
852198009,2,0
246186569,5,2
851204935,2,1
252051539,3,2
265234102,3,2
300230621,2,1
252051539,6,4
252051539,4,2
802167495,5,2
234199987,7,5
252051539,4,1
252051539,5,4
517230872,5,4
265192119,6,3
252051539,5,1
252051539,1,1
283167495,5,0
246199987,5,0
252051539,7,3
517204935,3,1
834167495,4,1
517204935,2,1
834230621,5,1
517204935,2,2
804262621,5,2
517204935,2,1
216230621,1,1
517204935,2,0
207051539,5,2
517204935,5,4
217203042,1,1
517204935,4,1
280230621,3,0
517204935,7,2
291262621,2,1
270234577,0,0
517204935,7,3
300190941,3,2
836230621,5,0
300190941,2,1
216230621,4,0
300190941,6,2
237199987,6,3
265192119,1,0
513235073,5,2
513235073,4,2
206024630,2,1
513235073,2,0
251192119,5,0
513235073,0,0
851220901,2,0
284001179,1,1
513235073,5,2
291220901,3,1
513235073,1,1
513235073,2,1
265234102,7,4
513235073,2,2
834167495,6,4
513235073,3,1
256186569,4,3
828230621,4,1
517259532,5,2
237199987,11,6
517259532,5,1
848252154,8,2
517259532,10,4
840242948,5,0
517259532,1,1
856240091,6,2
517259532,6,2
848190941,6,4
517259532,6,2
828212831,5,3
517259532,2,0
265233306,6,4
517259532,6,4
517259532,9,4
221192119,7,3
840215316,2,2
517259532,3,0
846193080,5,2
300192448,7,5
283186153,6,3
300192448,3,1
300192448,4,3
264230621,7,6
300192448,6,3
829235073,2,1
291220901,7,1
300192448,7,3
283192448,2,0
300192448,3,2
237210257,3,1
300192448,5,2
251051539,6,2
300192448,1,0
252048940,5,3
300192448,4,1
216192448,3,0
300192448,6,2
517259532,5,2
517200389,10,6
517200389,7,3
300243675,4,1
256186153,4,1
517200389,7,4
300262621,4,1
517200389,9,7
268005479,6,2
517200389,5,3
828192119,4,1
517200389,5,2
265186153,5,0
517200389,9,5
324208104,6,0
517200389,3,0
517200389,9,5
231176550,6,2
834230621,5,3
101005479,5,2
834230621,3,1
265234102,5,2
289190053,5,2
834230621,4,2
834230621,5,1
206200389,1,0
834230621,5,5
848225116,5,1
826204935,7,3
834230621,5,4
834230621,0,0
214051539,5,1
834230621,4,1
802167495,2,1
834230621,9,8
300192119,3,3
242194404,2,1
834212831,5,3
265186153,5,2
834212831,4,0
517230621,6,2
834212831,3,0
840215316,8,5
834212831,4,1
834212831,7,3
828212831,13,11
300242179,6,1
834212831,0,0
231168435,11,8
834212831,5,3
834212831,4,1
265233306,6,1
265234102,3,1
834212831,4,0
289051539,6,3
237212831,6,2
207190053,8,3
237212831,6,2
237192119,6,2
237212831,8,4
289192119,6,3
237212831,6,3
237210257,3,1
237212831,8,3
300186153,2,2
237212831,6,5
237212831,0,0
237212831,7,1
237212831,5,3
834220901,5,4
210230872,5,3
237212831,8,2
852186153,1,0
810235073,4,1
810235073,2,0
260213951,2,1
836001179,8,2
810235073,11,6
810235073,4,1
300192119,4,2
252002147,4,2
810235073,4,3
810235073,5,2
206024630,3,0
810235073,3,1
834212831,1,1
810235073,6,3
234167495,4,2
810235073,7,2
300192119,4,0
289051539,5,1
207051539,3,2
253168435,5,1
207051539,8,3
207167495,5,4
207051539,5,2
206188943,3,2
207051539,5,1
291211738,9,7
207051539,4,3
217212831,11,6
207051539,3,0
207051539,1,0
827051539,7,2
214192119,6,3
207051539,3,3
834212831,0,0
207051539,7,3
856228789,7,5
207051539,5,1
237212831,5,1
300215316,5,1
237212831,9,4
289051539,4,1
802048940,4,1
237212831,6,2
237212831,3,1
804263063,3,0
237212831,8,5
828212831,2,2
237212831,3,0
101238380,6,4
237212831,4,2
265192119,5,2
237212831,11,9
246186569,4,1
237212831,7,2
237210257,2,1
825212831,3,0
834212831,1,0
834212831,4,0
283230869,2,1
834212831,4,1
246173373,4,2
834212831,4,3
829235073,2,1
834212831,2,2
828215698,4,0
834212831,5,2
834220901,9,4
834212831,6,1
265233306,1,1
234167948,5,3
293212432,4,1
517209981,4,1
293212432,4,3
251051539,0,0
293212432,0,0
283230869,10,7
293212432,4,3
251192119,4,2
293212432,5,1
237193105,5,2
293212432,4,2
237199987,13,1
293212432,2,1
834192119,3,1
293212432,6,4
834192119,9,5
293212432,4,4
231024630,5,3
265233306,3,0
265233306,4,3
300192119,7,2
265233306,4,1
234167495,10,6
511220901,7,4
265233306,1,0
265233306,5,1
101051539,7,2
280177683,3,2
265233306,5,2
300215698,3,3
265233306,5,1
268005479,4,2
256005479,2,1
256005479,5,2
251051539,8,3
251167948,10,5
256005479,3,1
256005479,3,0
300193105,7,3
825210257,7,3
256005479,3,1
829001179,3,1
256005479,0,0
324024630,2,2
237001179,4,3
506193080,6,2
237001179,11,6
300199987,8,3
237001179,4,3
834192119,6,1
237001179,8,3
217212831,6,1
237001179,5,0
834235840,4,3
237001179,2,1
206024630,4,1
237001179,6,4
270221087,2,1
237001179,3,1
845016254,5,2
237001179,4,2
237210257,2,1
206177683,3,1
237210257,3,0
265233306,4,2
237210257,5,2
265192119,6,4
237210257,3,1
517202811,7,5
237210257,4,2
256199987,2,0
237210257,6,3
206167495,3,1
237210257,6,2
517202811,0,0
237210257,8,7
845234642,7,3
237210257,2,0
810230621,2,0
834230621,3,2
234001179,5,0
848190941,2,0
234001179,4,2
234001179,3,1
834220901,4,1
517240091,2,2
234001179,4,0
517185122,2,0
234001179,4,2
256210257,1,1
234001179,4,1
234001179,6,3
291262621,7,3
234001179,4,1
834220901,4,2
836230621,2,1
300243675,3,1
283230621,2,0
828200389,1,1
810233934,8,5
828200389,6,2
828192448,3,2
828200389,5,3
300219836,6,3
828200389,6,1
513192119,5,1
828200389,6,2
234051539,8,3
828200389,7,3
300212831,7,4
828200389,5,2
231168435,6,3
828200389,5,2
825051539,4,2
846193080,2,1
834251752,4,3
251048940,6,3
834251752,4,2
256210257,6,2
834251752,5,2
828212831,6,6
834251752,3,1
206024630,1,0
834251752,0,0
300167495,3,0
834251752,3,2
834230621,4,1
834251752,5,3
834212831,4,3
834251752,3,2
300192119,5,0
834251752,5,1
804262621,7,5
851230872,3,2
231167495,5,3
851230872,2,2
300219836,2,1
851230872,4,3
270233934,3,2
206024630,8,6
851230872,5,2
851230872,4,2
206177683,4,1
851230872,3,2
214186569,4,1
851230872,6,2
853212432,3,3
851230872,2,1
515212831,5,2
851230872,6,4
300073562,0,0
300167495,4,1
217177683,4,1
300167495,3,0
300215698,3,1
217210257,5,3
206186153,4,4
300212831,8,3
217210257,4,3
206167495,11,7
217210257,10,6
217210257,8,3
300212831,3,2
300233267,4,4
217210257,7,5
206203042,6,5
217210257,6,3
214150724,2,0
217210257,2,2
206203775,8,5
217210257,4,2
853232065,2,0
217210257,7,3
237165735,0,0
237192119,8,7
265233306,5,2
237192119,5,3
237192119,6,3
834235840,5,2
300259532,10,6
237192119,5,2
283170597,9,4
237192119,4,0
300230621,5,3
237192119,4,1
201167495,5,2
237192119,5,1
300192119,6,2
237192119,4,1
300233164,5,2
237192119,9,5
828192448,5,3
853233286,4,3
300246139,6,3
836167948,1,0
517190941,6,3
300246139,10,2
201192119,10,6
300246139,7,3
834190941,5,3
300246139,5,2
818167495,2,2
300177683,6,3
802167495,8,3
818167495,2,0
237210257,6,3
818167495,6,3
216167495,5,1
818167495,4,2
237051539,5,3
818167495,4,2
818167495,4,1
300211515,0,0
246199987,6,1
289051539,8,4
815220407,8,2
289051539,5,2
300219836,3,2
289051539,10,5
251186153,0,0
289051539,8,0
265234102,4,1
289051539,9,5
300263887,3,2
289051539,9,7
851204935,7,2
289051539,8,5
851210676,4,1
289051539,4,2
810235073,7,3
289051539,5,2
206193080,4,1
289051539,8,5
265225116,4,2
834215698,1,0
256199987,4,2
834215698,3,0
834215698,7,4
300186153,4,2
517215316,5,0
834215698,2,1
233192119,4,2
834215698,1,0
834215698,3,2
840188943,11,6
216192448,5,2
834215698,2,1
300235840,7,5
834215698,5,3
291262621,3,0
834215698,4,2
206177683,11,7
242243952,4,1
256168435,6,4
206177683,4,1
206177683,4,4
834190941,6,1
206177683,8,4
206177683,7,3
253167495,7,3
206177683,5,2
300228383,4,2
206177683,6,1
206177683,7,3
260210257,7,7
206177683,8,2
826226753,7,1
265233306,8,3
206177683,4,1
300243675,8,2
206177683,2,1
517215316,8,2
237212831,3,0
300263063,11,3
237212831,5,2
206024630,5,3
237212831,3,0
237212831,7,1
515240091,4,1
270221087,3,2
237212831,3,1
237212831,1,1
284179783,3,0
323186153,5,2
237212831,3,2
265234102,6,4
237212831,4,1
300177683,5,1
237212831,5,3
251167495,5,2
237212831,6,2
836167495,4,1
206177683,3,0
206177683,3,1
300234371,3,0
242192448,1,0
206177683,5,3
810204092,9,6
206177683,3,0
206024630,2,2
206177683,3,0
206177683,3,2
300242948,3,2
802167948,6,6
206203775,4,4
207051539,5,0
802167948,4,3
802167948,10,8
840188943,2,1
237212831,4,3
802167948,3,1
802167948,1,0
834230621,4,0
802167948,2,2
802182494,5,4
802167948,4,2
300167495,4,1
300212831,3,1
802167948,4,1
829235073,3,1
802167948,7,5
834252154,2,1
234182494,9,6
834252154,5,3
828192448,7,6
834252154,2,0
231024630,3,1
291262621,3,0
834252154,4,2
834252154,6,3
825051539,5,1
291220901,3,2
834252154,6,2
834192119,0,0
834252154,4,1
237210257,5,2
834252154,3,1
834202811,3,1
834252154,4,0
503233306,2,0
214005479,2,1
300189908,5,1
214005479,6,1
237212831,4,0
214005479,5,3
206005479,1,1
214005479,2,0
300228413,11,3
214005479,1,1
834202811,1,0
214005479,9,5
810220901,5,1
214005479,3,2
251167948,2,1
206177683,5,3
511233934,4,2
251167948,5,3
251167948,7,3
214005479,6,3
251167948,5,3
270233267,8,2
251167495,7,0
251167948,3,1
234051539,3,0
251167948,3,2
251167948,7,3
300230621,5,1
206024630,3,0
251167948,1,0
300192119,8,3
251167948,3,2
300228279,3,3
216230621,7,2
300228279,6,0
260239364,9,6
101001179,6,2
300228279,10,4
251186153,2,0
300228279,8,3
856228789,8,3
300228279,12,8
300228279,2,2
252048940,6,0
265233306,6,0
300228279,6,1
300192119,4,2
300228279,6,1
300228279,7,5
300270141,7,1
828215698,6,3
251192119,9,5
216192448,7,5
251192119,6,2
810235073,4,1
251192119,4,3
251192119,5,1
256186153,2,1
834192119,7,1
251192119,6,3
265233306,5,0
251192119,7,3
265225116,8,5
251192119,5,2
251048940,7,3
251192119,5,2
300200389,3,0
251192119,7,6
324024630,5,2
324208104,5,1
324024630,6,1
242210257,10,7
324024630,4,1
214186569,7,3
324024630,1,0
853212432,4,0
324024630,4,0
283167495,5,2
324024630,6,3
517223885,4,4
324024630,6,0
300251752,3,1
324024630,7,2
517211738,3,0
324024630,1,0
274192119,6,4
324024630,7,1
300243311,6,3
517215698,6,3
300240913,4,2
829204883,4,2
300240913,3,2
251051539,6,1
300240913,3,2
265233306,4,3
300240913,3,1
280210257,5,2
300240913,3,1
834167495,3,1
300240913,4,1
283186153,4,3
300240913,6,1
300188943,4,4
300240913,3,1
828200389,7,5
300240913,5,2
840178005,5,3
300240913,0,0
834230621,4,2
300207998,9,4
207210257,5,3
834230621,4,1
280215698,5,2
834230621,4,4
280215698,6,4
834230621,1,1
