NO,경기일시,결과,선수이름,포지션,강화,평점,득점,어시스트,전체슛,유효슛,감아차기슛,감아차기골,헤딩슛,헤딩골,프리킥슛,프리킥골,박스안슛,박스밖슛,패스시도,패스성공,패스성공률(%),패스굴절,드리블시도,드리블성공,드리블거리,볼소유시도,볼소유성공,공중볼경합시도,공중볼경합성공,태클시도,태클성공,블락시도,블락성공,가로채기,파울,경고,퇴장
1642,2026-04-02 18:39,무,앙드레 오나나,GK,9,5.8,0,0,0,0,0,0,0,0,0,0,0,0,5,5,100,0,3,3,20,0,0,0,0,0,0,0,0,0,0,0,0
1643,2026-04-02 18:39,무,M. 브로조비치,LCM,9,6.5,0,0,0,0,0,0,0,0,0,0,0,0,13,12,92.3,0,5,3,147,3,1,0,0,2,1,0,0,1,0,0,0
1644,2026-04-02 18:39,무,하칸 찰하놀루,RCM,9,8.4,2,0,2,2,0,0,0,0,0,0,0,0,20,17,85,0,9,8,145,6,2,0,0,0,0,1,0,0,0,0,0
1645,2026-04-02 18:39,무,로베르토 바조,LS,10,6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,0,1,1,31,0,0,0,0,0,0,0,0,0,0,0,0
1646,2026-04-02 18:39,무,파트리크 비에이라,LCB,9,5.9,0,0,0,0,0,0,0,0,0,0,0,0,10,9,90,0,6,6,101,6,4,0,0,0,0,4,0,0,0,0,0
1647,2026-04-02 18:39,무,루이스 피구,RW,9,6.6,0,0,0,0,0,0,0,0,0,0,0,0,9,9,100,0,7,7,100,1,1,0,0,1,1,0,0,1,0,0,0
1648,2026-04-02 18:39,무,헨릭 미키타리안,??,10,6.3,0,0,0,0,0,0,0,0,0,0,0,0,11,10,90.9,0,3,3,47,1,1,1,0,0,0,0,0,0,0,0,0
1649,2026-04-02 18:39,무,마이콘,CDM,9,6.3,0,0,0,0,0,0,0,0,0,0,0,0,24,21,87.5,0,11,11,148,5,1,0,0,0,0,1,0,0,0,0,0
1650,2026-04-02 18:39,무,덴젤 둠프리스,RCB,8,6.6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,85.7,0,3,3,101,5,4,1,0,2,2,0,0,2,0,0,0
1651,2026-04-02 18:39,무,마르쿠스 튀람,LW,9,6.7,0,1,2,1,0,0,0,0,0,0,0,0,15,14,93.3,0,9,6,86,5,0,1,0,0,0,0,0,0,0,0,0
1652,2026-04-02 18:27,승,M. 브로조비치,LCM,9,7.6,0,1,1,0,0,0,0,0,0,0,0,0,15,14,93.3,0,8,7,116,6,4,0,0,0,0,0,0,0,0,0,0
1653,2026-04-02 18:27,승,라울 벨라노바,RWB,9,7.7,0,0,1,0,0,0,0,0,0,0,0,0,15,14,93.3,0,9,9,320,3,2,2,2,1,0,0,0,0,0,0,0
1654,2026-04-02 18:27,승,앙드레 오나나,GK,9,7.4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1655,2026-04-02 18:27,승,헨릭 미키타리안,LS,10,6.7,0,0,0,0,0,0,0,0,0,0,0,0,7,6,85.7,0,11,8,261,4,1,0,0,0,0,0,0,0,0,0,0
1656,2026-04-02 18:27,승,로빈 고젠스,LWB,11,6.7,0,0,0,0,0,0,0,0,0,0,0,0,10,7,70,0,5,5,82,4,1,4,0,0,0,1,1,1,0,0,0
1657,2026-04-02 18:27,승,루이스 피구,RW,9,8,1,0,2,1,0,0,0,0,0,0,0,0,15,14,93.3,0,11,11,299,2,0,0,0,0,0,1,0,0,0,0,0
1658,2026-04-02 18:27,승,파트리크 비에이라,LCB,9,7.1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,100,0,0,0,0,1,1,0,0,2,2,1,1,3,0,0,0
1659,2026-04-02 18:27,승,마이콘,CDM,9,8.9,0,2,0,0,0,0,0,0,0,0,0,0,24,22,91.7,0,12,11,190,5,3,0,0,3,1,0,0,1,0,0,0
1660,2026-04-02 18:27,승,마르쿠스 튀람,LW,9,8.9,2,1,2,2,0,0,0,0,0,0,0,0,13,10,76.9,0,7,6,136,6,0,9,0,0,0,1,0,0,0,0,0
1661,2026-04-02 18:27,승,하칸 찰하놀루,RCM,9,8.4,1,0,2,2,0,0,0,0,0,0,0,0,23,19,82.6,0,17,16,176,5,2,1,0,1,0,2,0,0,0,0,0
1662,2026-04-02 18:27,승,덴젤 둠프리스,RCB,8,7.3,0,0,0,0,0,0,0,0,0,0,0,0,8,7,87.5,0,5,4,62,9,7,2,0,3,2,0,0,2,0,0,0
1663,2026-04-02 18:15,패,라울 벨라노바,RB,9,6.5,0,0,0,0,0,0,0,0,0,0,0,0,13,11,84.6,0,10,10,267,3,2,2,0,0,0,0,0,0,0,0,0
1664,2026-04-02 18:15,패,덴젤 둠프리스,RCB,8,5.6,0,0,0,0,0,0,0,0,0,0,0,0,5,5,100,0,3,3,12,1,1,0,0,2,1,1,0,1,0,0,0
1665,2026-04-02 18:15,패,마이콘,CF,9,6.3,0,0,0,0,0,0,0,0,0,0,0,0,18,18,100,0,8,7,89,1,1,0,0,0,0,0,0,0,0,0,0
1666,2026-04-02 18:15,패,로빈 고젠스,LB,11,5.9,0,0,0,0,0,0,0,0,0,0,0,0,9,9,100,0,4,4,51,0,0,0,0,1,1,1,0,1,0,0,0
1667,2026-04-02 18:15,패,하칸 찰하놀루,RCM,9,6.4,1,0,1,1,0,0,0,0,0,0,0,0,11,10,90.9,0,5,4,46,3,0,1,0,1,0,0,0,0,0,0,0
1668,2026-04-02 18:15,패,헨릭 미키타리안,LM,10,8,0,1,0,0,0,0,0,0,0,0,0,0,13,11,84.6,0,9,8,404,5,2,1,0,1,1,0,0,1,0,0,0
1669,2026-04-02 18:15,패,파트리크 비에이라,LCB,9,4.9,0,0,0,0,0,0,0,0,0,0,0,0,6,6,100,0,3,3,42,0,0,0,0,0,0,1,0,0,0,0,0
1670,2026-04-02 18:15,패,루이스 피구,RM,9,5.8,0,0,0,0,0,0,0,0,0,0,0,0,10,8,80,0,6,5,86,1,0,0,0,0,0,3,2,2,0,0,0
1671,2026-04-02 18:15,패,마르쿠스 튀람,LW,9,8.3,2,0,4,2,0,0,0,0,0,0,0,0,18,18,100,0,10,7,103,9,2,4,0,0,0,1,0,0,0,0,0
1672,2026-04-02 18:15,패,M. 브로조비치,LCM,9,6.9,0,1,1,1,0,0,0,0,0,0,0,0,16,15,93.8,0,11,10,124,3,1,0,0,1,0,1,0,0,0,0,0
1673,2026-04-02 18:15,패,앙드레 오나나,GK,9,5.3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1674,2026-04-02 18:03,패,마이콘,CDM,9,6.7,1,0,1,1,0,0,0,0,0,0,0,0,19,17,89.5,0,10,8,73,7,3,2,1,1,1,1,0,1,0,0,0
1675,2026-04-02 18:03,패,하칸 찰하놀루,RCM,9,6.7,0,1,0,0,0,0,0,0,0,0,0,0,17,17,100,0,9,8,126,2,1,1,0,1,0,1,0,0,0,0,0
1676,2026-04-02 18:03,패,라울 벨라노바,RWB,9,5.8,0,0,0,0,0,0,0,0,0,0,0,0,11,7,63.6,0,8,8,137,6,2,1,0,3,2,0,0,2,0,0,0
1677,2026-04-02 18:03,패,마르쿠스 튀람,??,9,8.3,1,1,3,3,0,0,0,0,0,0,0,0,19,19,100,0,9,7,77,6,1,5,1,2,1,0,0,1,0,0,0
1678,2026-04-02 18:03,패,사뮈엘 에토,LW,8,6.6,0,0,0,0,0,0,0,0,0,0,0,0,5,5,100,0,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0
1679,2026-04-02 18:03,패,덴젤 둠프리스,RCB,8,6,0,0,0,0,0,0,0,0,0,0,0,0,5,5,100,0,3,3,60,3,3,0,0,4,3,3,0,3,0,0,0
1680,2026-04-02 18:03,패,헨릭 미키타리안,??,10,6.8,0,0,0,0,0,0,0,0,0,0,0,0,16,16,100,0,11,9,281,2,1,0,0,0,0,0,0,0,0,0,0
1681,2026-04-02 18:03,패,로빈 고젠스,LWB,11,6.7,0,0,0,0,0,0,0,0,0,0,0,0,14,13,92.9,0,7,7,248,3,3,1,0,2,2,0,0,2,0,0,0
1682,2026-04-02 18:03,패,로베르토 바조,LAM,10,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,0,2,2,17,1,0,0,0,0,0,0,0,0,0,0,0
1683,2026-04-02 18:03,패,파트리크 비에이라,LCB,9,6.1,0,0,0,0,0,0,0,0,0,0,0,0,8,7,87.5,0,7,6,166,2,1,0,0,3,2,3,1,3,0,0,0
1684,2026-04-02 18:03,패,루이스 피구,RAM,9,6.7,1,0,1,1,0,0,0,0,0,0,0,0,12,10,83.3,0,9,7,250,6,1,0,0,0,0,0,0,0,0,0,0
1685,2026-04-02 18:03,패,앙드레 오나나,GK,9,4.5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1686,2026-04-02 18:03,패,M. 브로조비치,LCM,9,7,0,1,0,0,0,0,0,0,0,0,0,0,27,23,85.2,0,17,17,271,4,1,0,0,0,0,1,0,0,0,0,0
1687,2026-04-02 17:46,승,파트리크 비에이라,LCB,9,7.1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,100,0,4,4,20,2,2,1,0,0,0,3,1,1,0,0,0
1688,2026-04-02 17:46,승,로빈 고젠스,LWB,11,7.4,0,0,0,0,0,0,0,0,0,0,0,0,7,7,100,0,3,3,43,5,4,0,0,0,1,0,0,1,0,0,0
1689,2026-04-02 17:46,승,루이스 피구,RW,9,6.8,1,0,1,1,0,0,0,0,0,0,0,0,1,1,100,0,4,2,82,3,0,0,0,0,0,0,0,0,0,0,0
1690,2026-04-02 17:46,승,하칸 찰하놀루,RCM,9,7.6,0,2,0,0,0,0,0,0,0,0,0,0,10,7,70,0,5,5,81,4,0,0,0,0,0,0,0,0,0,0,0
1691,2026-04-02 17:46,승,마이콘,CDM,9,7.8,0,1,0,0,0,0,0,0,0,0,0,0,11,8,72.7,0,8,7,120,7,4,0,0,1,1,1,0,1,0,0,0
1692,2026-04-02 17:46,승,M. 브로조비치,LCM,9,7,0,0,0,0,0,0,0,0,0,0,0,0,8,8,100,0,7,5,64,2,1,0,0,0,0,1,0,0,0,0,0
1693,2026-04-02 17:46,승,라울 벨라노바,RWB,9,6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,0,2,1,30,3,2,0,0,1,1,0,0,1,0,0,0
1694,2026-04-02 17:46,승,헨릭 미키타리안,LS,10,8.1,0,1,0,0,0,0,0,0,0,0,0,0,6,6,100,0,5,4,245,3,2,0,0,1,1,0,0,1,0,0,0
1695,2026-04-02 17:46,승,앙드레 오나나,GK,9,6.6,0,0,0,0,0,0,0,0,0,0,0,0,4,4,100,0,3,3,43,1,1,0,0,0,0,0,0,0,0,0,0
1696,2026-04-02 17:46,승,덴젤 둠프리스,RCB,8,6.7,0,0,0,0,0,0,0,0,0,0,0,0,4,4,100,0,1,1,50,0,0,0,0,1,1,1,0,1,0,0,0
1697,2026-04-02 17:46,승,마르쿠스 튀람,LW,9,9.1,3,0,3,3,0,0,0,0,0,0,0,0,7,6,85.7,0,6,5,169,5,0,2,0,0,0,0,0,0,0,0,0
1698,2026-04-02 17:34,패,헨릭 미키타리안,LM,10,5.6,0,0,0,0,0,0,0,0,0,0,0,0,8,7,87.5,0,5,4,74,4,2,2,0,1,0,1,0,0,0,0,0
1699,2026-04-02 17:34,패,M. 브로조비치,LCM,9,6.5,0,0,0,0,0,0,0,0,0,0,0,0,22,20,90.9,0,8,7,130,3,1,1,0,1,0,0,0,0,0,0,0
1700,2026-04-02 17:34,패,마르쿠스 튀람,LW,9,6,0,0,2,0,0,0,0,0,0,0,0,0,14,11,78.6,0,10,9,164,6,0,3,0,0,0,0,0,0,0,0,0
1701,2026-04-02 17:34,패,하칸 찰하놀루,RCM,9,6.9,0,0,0,0,0,0,0,0,0,0,0,0,17,14,82.4,0,8,8,153,5,3,1,0,0,0,0,0,0,0,0,0
1702,2026-04-02 17:34,패,덴젤 둠프리스,RCB,8,6.4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,100,0,2,1,4,6,5,4,1,1,0,1,0,0,0,0,0
1703,2026-04-02 17:34,패,마이콘,CF,9,7.4,0,0,0,0,0,0,0,0,0,0,0,0,28,25,89.3,0,14,14,128,6,2,3,0,0,0,2,0,0,0,0,0
1704,2026-04-02 17:34,패,로빈 고젠스,LB,11,6.2,0,0,0,0,0,0,0,0,0,0,0,0,10,5,50,0,8,7,389,10,4,0,0,2,2,1,0,2,0,0,0
1705,2026-04-02 17:34,패,앙드레 오나나,GK,9,5.4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,2026-04-02 17:34,패,루이스 피구,RM,9,6.4,0,0,0,0,0,0,0,0,0,0,0,0,10,9,90,0,6,6,157,1,0,1,0,1,1,0,0,1,0,0,0
1707,2026-04-02 17:34,패,라울 벨라노바,RB,9,6.3,0,0,0,0,0,0,0,0,0,0,0,0,12,10,83.3,0,8,8,181,3,2,1,0,0,0,0,0,0,0,0,0
1708,2026-04-02 17:34,패,파트리크 비에이라,LCB,9,6.3,0,0,0,0,0,0,0,0,0,0,0,0,11,9,81.8,0,3,3,54,6,4,5,0,1,0,1,0,0,0,0,0
1709,2026-04-02 17:22,승,루이스 피구,RW,9,6.5,0,0,0,0,0,0,0,0,0,0,0,0,16,13,81.2,0,8,8,194,4,1,0,0,0,0,0,0,0,0,0,0
1710,2026-04-02 17:22,승,헨릭 미키타리안,LS,10,7.9,1,0,1,1,0,0,0,0,0,0,0,0,11,9,81.8,0,10,10,353,4,3,0,0,0,0,0,0,0,0,0,0
1711,2026-04-02 17:22,승,덴젤 둠프리스,RCB,8,6.6,0,0,0,0,0,0,0,0,0,0,0,0,7,7,100,0,5,4,70,2,2,1,0,0,0,0,0,0,0,0,0
1712,2026-04-02 17:22,승,로빈 고젠스,LWB,11,6.3,0,0,0,0,0,0,0,0,0,0,0,0,9,8,88.9,0,4,4,81,1,0,1,0,0,0,0,0,0,0,0,0
1713,2026-04-02 17:22,승,파트리크 비에이라,LCB,9,7.6,0,0,0,0,0,0,0,0,0,0,0,0,16,15,93.8,0,8,8,120,8,7,3,0,0,0,0,0,0,0,0,0
1714,2026-04-02 17:22,승,하칸 찰하놀루,RCM,9,6.8,0,0,0,0,0,0,0,0,0,0,0,0,30,27,90,0,13,11,187,9,4,2,0,1,1,1,0,1,0,0,0
1715,2026-04-02 17:22,승,마르쿠스 튀람,LW,9,6.8,0,1,0,0,0,0,0,0,0,0,0,0,13,10,76.9,0,9,8,139,4,0,2,0,1,0,0,0,0,0,0,0
1716,2026-04-02 17:22,승,M. 브로조비치,LCM,9,6.4,0,0,0,0,0,0,0,0,0,0,0,0,16,15,93.8,0,7,6,96,1,0,1,0,1,0,1,0,0,0,0,0
1717,2026-04-02 17:22,승,앙드레 오나나,GK,9,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,50,0,0,0,0,2,1,0,0,1,1,0,0,1,0,0,0
1718,2026-04-02 17:22,승,라울 벨라노바,RWB,9,7.4,0,1,0,0,0,0,0,0,0,0,0,0,11,10,90.9,0,9,9,308,3,2,0,0,0,0,0,0,0,0,0,0
1719,2026-04-02 17:22,승,마이콘,CDM,9,7.7,1,0,1,1,0,0,0,0,0,0,0,0,21,19,90.5,0,8,8,77,3,0,1,0,1,1,0,0,1,0,0,0
1720,2026-03-30 22:33,승,앙드레 오나나,GK,9,5.4,0,0,0,0,0,0,0,0,0,0,0,0,4,2,50,0,1,1,20,4,2,0,0,1,0,0,0,0,0,1,0
1721,2026-03-30 22:33,승,마테오 다르미안,LWB,10,6.7,0,0,0,0,0,0,0,0,0,0,0,0,13,12,92.3,0,9,9,214,1,1,0,0,0,0,1,1,1,0,0,0
1722,2026-03-30 22:33,승,하칸 찰하놀루,RCM,9,7.5,0,1,1,1,0,0,0,0,0,0,0,0,12,11,91.7,0,7,7,176,2,1,0,0,0,0,0,0,0,0,0,0
1723,2026-03-30 22:33,승,덴젤 둠프리스,RCB,8,5.9,0,0,0,0,0,0,0,0,0,0,0,0,5,4,80,0,2,2,21,2,1,0,0,0,0,2,1,1,0,0,0
1724,2026-03-30 22:33,승,마이콘,CDM,9,8.6,1,2,1,1,0,0,0,0,0,0,0,0,20,16,80,0,12,11,128,7,2,0,0,1,1,1,0,1,0,0,0
1725,2026-03-30 22:33,승,M. 브로조비치,LCM,9,6.5,0,0,0,0,0,0,0,0,0,0,0,0,18,17,94.4,0,11,11,135,2,2,0,0,0,0,0,0,0,0,0,0
1726,2026-03-30 22:33,승,헨릭 미키타리안,LS,10,6.3,0,0,0,0,0,0,0,0,0,0,0,0,10,8,80,0,9,7,205,4,1,0,0,0,0,0,0,0,0,0,0
1727,2026-03-30 22:33,승,루이스 피구,RW,9,8,0,1,0,0,0,0,0,0,0,0,0,0,13,13,100,0,6,6,178,0,0,0,0,0,0,1,0,0,0,0,0
1728,2026-03-30 22:33,승,라울 벨라노바,RWB,10,6.6,0,0,0,0,0,0,0,0,0,0,0,0,9,8,88.9,0,6,6,88,2,1,2,0,0,0,1,0,0,0,0,0
1729,2026-03-30 22:33,승,파트리크 비에이라,LCB,9,5.7,0,0,0,0,0,0,0,0,0,0,0,0,7,6,85.7,0,3,3,39,2,1,1,0,0,0,1,0,0,0,0,0
1730,2026-03-30 22:33,승,마르쿠스 튀람,LW,9,9.7,3,0,5,4,0,0,0,0,0,0,0,0,24,20,83.3,0,12,11,273,9,1,4,0,2,1,0,0,1,0,1,0
1731,2026-03-30 20:22,승,마르쿠스 튀람,LW,9,8.8,2,0,5,4,0,0,0,0,0,0,0,0,14,13,92.9,0,11,10,263,5,0,4,0,1,0,0,0,0,0,0,0
1732,2026-03-30 20:22,승,라울 벨라노바,RWB,10,6.6,0,0,0,0,0,0,0,0,0,0,0,0,9,8,88.9,0,5,5,107,3,2,0,0,2,1,2,0,1,0,0,0
1733,2026-03-30 20:22,승,파트리크 비에이라,LCB,9,7.8,0,0,0,0,0,0,0,0,0,0,0,0,6,5,83.3,0,2,1,3,6,4,3,0,3,3,0,0,3,0,0,0
1734,2026-03-30 20:22,승,덴젤 둠프리스,RCB,8,5.9,0,0,0,0,0,0,0,0,0,0,0,0,4,4,100,0,2,2,27,0,0,0,0,0,0,1,0,0,0,0,0
1735,2026-03-30 20:22,승,M. 브로조비치,LCM,9,8,0,1,0,0,0,0,0,0,0,0,0,0,17,15,88.2,0,8,8,174,5,3,0,0,0,0,1,0,0,0,0,0
1736,2026-03-30 20:22,승,앙드레 오나나,GK,9,6.6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1737,2026-03-30 20:22,승,마이콘,CDM,9,8.3,1,1,1,1,0,0,0,0,0,0,0,0,11,11,100,0,6,6,87,5,3,0,0,1,0,0,0,0,0,0,0
1738,2026-03-30 20:22,승,루이스 피구,RW,9,7.1,0,1,0,0,0,0,0,0,0,0,0,0,15,12,80,0,10,9,238,5,0,0,0,0,0,0,0,0,0,0,0
1739,2026-03-30 20:22,승,헨릭 미키타리안,LS,10,6.5,0,0,0,0,0,0,0,0,0,0,0,0,10,9,90,0,7,6,172,4,2,0,0,0,0,0,0,0,0,0,0
1740,2026-03-30 20:22,승,마테오 다르미안,LWB,10,6.6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,100,0,4,4,78,4,3,2,1,0,0,0,0,0,0,0,0
1741,2026-03-30 20:22,승,하칸 찰하놀루,RCM,9,7.7,0,0,0,0,0,0,0,0,0,0,0,0,19,19,100,0,12,12,186,4,3,1,0,1,0,0,0,0,0,0,0
1742,2026-03-30 20:11,패,루이스 피구,RM,9,5.2,0,0,0,0,0,0,0,0,0,0,0,0,9,7,77.8,0,7,6,116,4,1,1,0,1,1,0,0,1,0,0,0
1743,2026-03-30 20:11,패,덴젤 둠프리스,RCB,8,5.2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,100,0,1,1,3,2,2,0,0,1,1,2,0,1,0,0,0
1744,2026-03-30 20:11,패,파트리크 비에이라,LCB,9,4.1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,60,0,2,2,8,7,4,4,0,0,0,0,0,0,0,0,0
1745,2026-03-30 20:11,패,마이콘,CF,9,5.1,0,0,0,0,0,0,0,0,0,0,0,0,10,9,90,0,8,7,78,3,1,1,0,3,1,0,0,1,0,0,0
1746,2026-03-30 20:11,패,헨릭 미키타리안,LM,10,4.4,0,0,0,0,0,0,0,0,0,0,0,0,6,4,66.7,0,4,2,104,5,1,7,0,0,0,0,0,0,0,0,0
1747,2026-03-30 20:11,패,라울 벨라노바,RB,10,5.9,0,0,0,0,0,0,0,0,0,0,0,0,8,6,75,0,4,4,41,5,4,2,0,1,1,0,0,1,0,0,0
1748,2026-03-30 20:11,패,마테오 다르미안,LB,10,5.3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,66.7,0,2,2,46,2,1,0,0,1,1,0,0,1,0,0,0
1749,2026-03-30 20:11,패,M. 브로조비치,LCM,9,6,0,0,0,0,0,0,0,0,0,0,0,0,10,10,100,0,4,4,87,2,2,0,0,3,1,0,0,1,0,0,0
1750,2026-03-30 20:11,패,하칸 찰하놀루,RCM,9,5.8,0,0,0,0,0,0,0,0,0,0,0,0,12,11,91.7,0,7,6,118,3,1,0,0,2,1,0,0,1,0,0,0
1751,2026-03-30 20:11,패,앙드레 오나나,GK,9,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1752,2026-03-30 20:11,패,마르쿠스 튀람,LW,9,6.4,0,0,1,1,0,0,0,0,0,0,0,0,16,13,81.2,0,10,8,251,6,0,1,0,0,0,0,0,0,0,0,0
1753,2026-03-30 19:59,패,하칸 찰하놀루,RCM,9,6.7,0,0,0,0,0,0,0,0,0,0,0,0,14,13,92.9,0,8,8,102,2,1,0,0,1,1,0,0,1,0,0,0
1754,2026-03-30 19:59,패,마르쿠스 튀람,LW,9,8.2,1,1,2,2,0,0,0,0,0,0,0,0,19,16,84.2,0,14,10,360,8,0,4,0,0,0,0,0,0,0,0,0
1755,2026-03-30 19:59,패,파트리크 비에이라,LCB,9,6.7,0,0,0,0,0,0,0,0,0,0,0,0,11,11,100,0,4,4,62,5,5,3,1,1,1,1,0,0,0,0,0
1756,2026-03-30 19:59,패,헨릭 미키타리안,LM,10,6.9,1,0,1,1,0,0,0,0,0,0,0,0,12,10,83.3,0,10,9,169,6,1,0,0,1,1,0,0,1,0,0,0
1757,2026-03-30 19:59,패,라울 벨라노바,RB,10,6.4,0,0,0,0,0,0,0,0,0,0,0,0,7,6,85.7,0,7,6,219,8,5,3,0,1,1,0,0,1,0,0,0
1758,2026-03-30 19:59,패,루이스 피구,RM,9,7.2,0,0,0,0,0,0,0,0,0,0,0,0,15,10,66.7,0,9,7,248,6,1,0,0,0,0,0,0,0,0,0,0
1759,2026-03-30 19:59,패,M. 브로조비치,LCM,9,6.4,0,0,0,0,0,0,0,0,0,0,0,0,17,16,94.1,0,6,6,127,1,0,0,0,0,0,1,0,0,0,0,0
1760,2026-03-30 19:59,패,앙드레 오나나,GK,9,6.6,0,0,0,0,0,0,0,0,0,0,0,0,5,4,80,0,2,2,12,2,1,0,0,1,1,0,0,1,0,0,0
1761,2026-03-30 19:59,패,덴젤 둠프리스,RCB,8,6.4,0,0,0,0,0,0,0,0,0,0,0,0,7,7,100,0,3,3,24,5,4,1,0,1,0,1,0,0,0,0,0
1762,2026-03-30 19:59,패,마이콘,CF,9,7.1,0,1,1,1,0,0,0,0,0,0,0,0,19,19,100,0,9,8,104,3,1,3,3,1,0,0,0,0,0,0,0
1763,2026-03-30 19:59,패,마테오 다르미안,LB,10,5.7,0,0,0,0,0,0,0,0,0,0,0,0,10,10,100,0,4,4,71,2,2,1,0,0,0,0,0,0,0,0,0
1764,2026-03-30 19:46,승,앙드레 오나나,GK,9,6.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0
1765,2026-03-30 19:46,승,헨릭 미키타리안,LS,10,6.5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,100,0,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0
1766,2026-03-30 19:46,승,파트리크 비에이라,LCB,9,6.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0
1767,2026-03-30 19:46,승,라울 벨라노바,RWB,10,6.6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1768,2026-03-30 19:46,승,덴젤 둠프리스,RCB,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1769,2026-03-30 19:46,승,루이스 피구,RW,9,10,0,1,0,0,0,0,0,0,0,0,0,0,4,4,100,0,2,2,70,1,1,0,0,0,0,0,0,0,0,0,0
1770,2026-03-30 19:46,승,마르쿠스 튀람,LW,9,7.4,1,0,3,1,0,0,0,0,0,0,0,0,3,2,66.7,0,5,5,168,4,0,0,0,0,0,0,0,0,0,0,0
1771,2026-03-30 19:46,승,M. 브로조비치,LCM,9,6.9,0,0,0,0,0,0,0,0,0,0,0,0,4,3,75,0,4,4,62,3,2,0,0,1,1,0,0,1,0,0,0
1772,2026-03-30 19:46,승,하칸 찰하놀루,RCM,9,6.2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,75,0,2,2,16,2,1,0,0,0,0,0,0,0,0,0,0
1773,2026-03-30 19:46,승,마테오 다르미안,LWB,10,6.4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,100,0,2,2,14,0,0,0,0,0,0,0,0,0,0,0,0
1774,2026-03-30 19:46,승,마이콘,CDM,9,7.5,1,0,1,1,0,0,0,0,0,0,0,0,6,5,83.3,0,4,4,26,2,1,0,0,2,1,0,0,1,0,0,0
1775,2026-03-30 19:41,무,마테오 다르미안,LWB,10,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,100,0,3,3,65,0,0,3,0,0,0,0,0,0,0,0,0
1776,2026-03-30 19:41,무,라울 벨라노바,RWB,10,6.3,0,0,0,0,0,0,0,0,0,0,0,0,6,5,83.3,0,4,4,82,4,2,3,0,0,0,0,0,0,0,0,0
1777,2026-03-30 19:41,무,마이콘,CDM,9,7.1,0,0,0,0,0,0,0,0,0,0,0,0,19,18,94.7,0,14,12,162,7,4,1,0,1,1,0,0,1,0,0,0
1778,2026-03-30 19:41,무,헨릭 미키타리안,LS,10,7.4,0,1,1,1,0,0,0,0,0,0,0,0,8,6,75,0,7,4,295,7,1,1,1,0,0,0,0,0,0,0,0
1779,2026-03-30 19:41,무,루이스 피구,RW,9,6.5,0,0,0,0,0,0,0,0,0,0,0,0,13,9,69.2,0,8,7,395,5,1,1,0,1,0,0,0,0,0,0,0
1780,2026-03-30 19:41,무,파트리크 비에이라,LCB,9,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,100,0,3,3,66,3,2,6,0,0,0,0,0,0,0,0,0
1781,2026-03-30 19:41,무,하칸 찰하놀루,RCM,9,6.5,0,0,0,0,0,0,0,0,0,0,0,0,16,15,93.8,0,11,11,157,1,1,0,0,0,0,0,0,0,0,0,0
1782,2026-03-30 19:41,무,앙드레 오나나,GK,9,6.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
